"startTime";"endTime";"Hydro power production - real-time data"
"2026-03-30T10:09:00.000Z";"2026-03-30T10:12:00.000Z";1234.17
"2026-03-30T10:12:00.000Z";"2026-03-30T10:15:00.000Z";1212.73
"2026-03-30T10:15:00.000Z";"2026-03-30T10:18:00.000Z";1210.45
"2026-03-30T10:18:00.000Z";"2026-03-30T10:21:00.000Z";1210.83
"2026-03-30T10:21:00.000Z";"2026-03-30T10:24:00.000Z";1206.84
"2026-03-30T10:24:00.000Z";"2026-03-30T10:27:00.000Z";1168.12
"2026-03-30T10:27:00.000Z";"2026-03-30T10:30:00.000Z";1146.45
"2026-03-30T10:30:00.000Z";"2026-03-30T10:33:00.000Z";1145.78
"2026-03-30T10:33:00.000Z";"2026-03-30T10:36:00.000Z";1137.45
"2026-03-30T10:36:00.000Z";"2026-03-30T10:39:00.000Z";1136.5
"2026-03-30T10:39:00.000Z";"2026-03-30T10:42:00.000Z";1137.33
"2026-03-30T10:42:00.000Z";"2026-03-30T10:45:00.000Z";1133.72
"2026-03-30T10:45:00.000Z";"2026-03-30T10:48:00.000Z";1138.94
"2026-03-30T10:48:00.000Z";"2026-03-30T10:51:00.000Z";1144.22
"2026-03-30T10:51:00.000Z";"2026-03-30T10:54:00.000Z";1144
"2026-03-30T10:54:00.000Z";"2026-03-30T10:57:00.000Z";1140.67
"2026-03-30T10:57:00.000Z";"2026-03-30T11:00:00.000Z";1135.34
"2026-03-30T11:00:00.000Z";"2026-03-30T11:03:00.000Z";1137.28
"2026-03-30T11:03:00.000Z";"2026-03-30T11:06:00.000Z";1136.18
"2026-03-30T11:06:00.000Z";"2026-03-30T11:09:00.000Z";1133.22
"2026-03-30T11:09:00.000Z";"2026-03-30T11:12:00.000Z";1128.62
"2026-03-30T11:12:00.000Z";"2026-03-30T11:15:00.000Z";1121.72
"2026-03-30T11:15:00.000Z";"2026-03-30T11:18:00.000Z";1122.17
"2026-03-30T11:18:00.000Z";"2026-03-30T11:21:00.000Z";1118.61
"2026-03-30T11:21:00.000Z";"2026-03-30T11:24:00.000Z";1120.67
"2026-03-30T11:24:00.000Z";"2026-03-30T11:27:00.000Z";1129.44
"2026-03-30T11:27:00.000Z";"2026-03-30T11:30:00.000Z";1136.94
"2026-03-30T11:30:00.000Z";"2026-03-30T11:33:00.000Z";1132.34
"2026-03-30T11:33:00.000Z";"2026-03-30T11:36:00.000Z";1131.88
"2026-03-30T11:36:00.000Z";"2026-03-30T11:39:00.000Z";1120.39
"2026-03-30T11:39:00.000Z";"2026-03-30T11:42:00.000Z";1118.33
"2026-03-30T11:42:00.000Z";"2026-03-30T11:45:00.000Z";1117.17
"2026-03-30T11:45:00.000Z";"2026-03-30T11:48:00.000Z";1119.5
"2026-03-30T11:48:00.000Z";"2026-03-30T11:51:00.000Z";1123.12
"2026-03-30T11:51:00.000Z";"2026-03-30T11:54:00.000Z";1107
"2026-03-30T11:54:00.000Z";"2026-03-30T11:57:00.000Z";1117.06
"2026-03-30T11:57:00.000Z";"2026-03-30T12:00:00.000Z";1127.72
"2026-03-30T12:00:00.000Z";"2026-03-30T12:03:00.000Z";1129.61
"2026-03-30T12:03:00.000Z";"2026-03-30T12:06:00.000Z";1108.29
"2026-03-30T12:06:00.000Z";"2026-03-30T12:09:00.000Z";1073.12
"2026-03-30T12:09:00.000Z";"2026-03-30T12:12:00.000Z";1061.67
"2026-03-30T12:12:00.000Z";"2026-03-30T12:15:00.000Z";1055.11
"2026-03-30T12:15:00.000Z";"2026-03-30T12:18:00.000Z";1054.11
"2026-03-30T12:18:00.000Z";"2026-03-30T12:21:00.000Z";1050.11
"2026-03-30T12:21:00.000Z";"2026-03-30T12:24:00.000Z";1045.22
"2026-03-30T12:24:00.000Z";"2026-03-30T12:27:00.000Z";1045.33
"2026-03-30T12:27:00.000Z";"2026-03-30T12:30:00.000Z";1047.01
"2026-03-30T12:30:00.000Z";"2026-03-30T12:33:00.000Z";1037.95
"2026-03-30T12:33:00.000Z";"2026-03-30T12:36:00.000Z";1034.11
"2026-03-30T12:36:00.000Z";"2026-03-30T12:39:00.000Z";1036.11
"2026-03-30T12:39:00.000Z";"2026-03-30T12:42:00.000Z";1035.45
"2026-03-30T12:42:00.000Z";"2026-03-30T12:45:00.000Z";1025.11
"2026-03-30T12:45:00.000Z";"2026-03-30T12:48:00.000Z";1045.89
"2026-03-30T12:48:00.000Z";"2026-03-30T12:51:00.000Z";1041.95
"2026-03-30T12:51:00.000Z";"2026-03-30T12:54:00.000Z";1037.39
"2026-03-30T12:54:00.000Z";"2026-03-30T12:57:00.000Z";1037.49
"2026-03-30T12:57:00.000Z";"2026-03-30T13:00:00.000Z";1048.16
"2026-03-30T13:00:00.000Z";"2026-03-30T13:03:00.000Z";1051.78
"2026-03-30T13:03:00.000Z";"2026-03-30T13:06:00.000Z";1123.9
"2026-03-30T13:06:00.000Z";"2026-03-30T13:09:00.000Z";1197.19
"2026-03-30T13:09:00.000Z";"2026-03-30T13:12:00.000Z";1203.66
"2026-03-30T13:12:00.000Z";"2026-03-30T13:15:00.000Z";1206.56
"2026-03-30T13:15:00.000Z";"2026-03-30T13:18:00.000Z";1198.84
"2026-03-30T13:18:00.000Z";"2026-03-30T13:21:00.000Z";1187.8
"2026-03-30T13:21:00.000Z";"2026-03-30T13:24:00.000Z";1172.51
"2026-03-30T13:24:00.000Z";"2026-03-30T13:27:00.000Z";1176.99
"2026-03-30T13:27:00.000Z";"2026-03-30T13:30:00.000Z";1194.16
"2026-03-30T13:30:00.000Z";"2026-03-30T13:33:00.000Z";1171.02
"2026-03-30T13:33:00.000Z";"2026-03-30T13:36:00.000Z";1159
"2026-03-30T13:36:00.000Z";"2026-03-30T13:39:00.000Z";1157.56
"2026-03-30T13:39:00.000Z";"2026-03-30T13:42:00.000Z";1163.11
"2026-03-30T13:42:00.000Z";"2026-03-30T13:45:00.000Z";1167.06
"2026-03-30T13:45:00.000Z";"2026-03-30T13:48:00.000Z";1177.55
"2026-03-30T13:48:00.000Z";"2026-03-30T13:51:00.000Z";1188.39
"2026-03-30T13:51:00.000Z";"2026-03-30T13:54:00.000Z";1188.56
"2026-03-30T13:54:00.000Z";"2026-03-30T13:57:00.000Z";1202.32
"2026-03-30T13:57:00.000Z";"2026-03-30T14:00:00.000Z";1245.55
"2026-03-30T14:00:00.000Z";"2026-03-30T14:03:00.000Z";1267.28
"2026-03-30T14:03:00.000Z";"2026-03-30T14:06:00.000Z";1252.02
"2026-03-30T14:06:00.000Z";"2026-03-30T14:09:00.000Z";1258.05
"2026-03-30T14:09:00.000Z";"2026-03-30T14:12:00.000Z";1262.89
"2026-03-30T14:12:00.000Z";"2026-03-30T14:15:00.000Z";1275.45
"2026-03-30T14:15:00.000Z";"2026-03-30T14:18:00.000Z";1258.34
"2026-03-30T14:18:00.000Z";"2026-03-30T14:21:00.000Z";1258.61
"2026-03-30T14:21:00.000Z";"2026-03-30T14:24:00.000Z";1272.6
"2026-03-30T14:24:00.000Z";"2026-03-30T14:27:00.000Z";1285.27
"2026-03-30T14:27:00.000Z";"2026-03-30T14:30:00.000Z";1282.45
"2026-03-30T14:30:00.000Z";"2026-03-30T14:33:00.000Z";1277.22
"2026-03-30T14:33:00.000Z";"2026-03-30T14:36:00.000Z";1289.64
"2026-03-30T14:36:00.000Z";"2026-03-30T14:39:00.000Z";1339.44
"2026-03-30T14:39:00.000Z";"2026-03-30T14:42:00.000Z";1347.61
"2026-03-30T14:42:00.000Z";"2026-03-30T14:45:00.000Z";1352.5
"2026-03-30T14:45:00.000Z";"2026-03-30T14:48:00.000Z";1364.16
"2026-03-30T14:48:00.000Z";"2026-03-30T14:51:00.000Z";1390.1
"2026-03-30T14:51:00.000Z";"2026-03-30T14:54:00.000Z";1402.83
"2026-03-30T14:54:00.000Z";"2026-03-30T14:57:00.000Z";1417.66
"2026-03-30T14:57:00.000Z";"2026-03-30T15:00:00.000Z";1413.61
"2026-03-30T15:00:00.000Z";"2026-03-30T15:03:00.000Z";1356.19
"2026-03-30T15:03:00.000Z";"2026-03-30T15:06:00.000Z";1312.29
"2026-03-30T15:06:00.000Z";"2026-03-30T15:09:00.000Z";1326.38
"2026-03-30T15:09:00.000Z";"2026-03-30T15:12:00.000Z";1337.44
"2026-03-30T15:12:00.000Z";"2026-03-30T15:15:00.000Z";1341
"2026-03-30T15:15:00.000Z";"2026-03-30T15:18:00.000Z";1348.11
"2026-03-30T15:18:00.000Z";"2026-03-30T15:21:00.000Z";1347.77
"2026-03-30T15:21:00.000Z";"2026-03-30T15:24:00.000Z";1352.99
"2026-03-30T15:24:00.000Z";"2026-03-30T15:27:00.000Z";1356.94
"2026-03-30T15:27:00.000Z";"2026-03-30T15:30:00.000Z";1366.05
"2026-03-30T15:30:00.000Z";"2026-03-30T15:33:00.000Z";1391.5
"2026-03-30T15:33:00.000Z";"2026-03-30T15:36:00.000Z";1360.08
"2026-03-30T15:36:00.000Z";"2026-03-30T15:39:00.000Z";1355.66
"2026-03-30T15:39:00.000Z";"2026-03-30T15:42:00.000Z";1363.55
"2026-03-30T15:42:00.000Z";"2026-03-30T15:45:00.000Z";1371.22
"2026-03-30T15:45:00.000Z";"2026-03-30T15:48:00.000Z";1376.06
"2026-03-30T15:48:00.000Z";"2026-03-30T15:51:00.000Z";1374.61
"2026-03-30T15:51:00.000Z";"2026-03-30T15:54:00.000Z";1386.72
"2026-03-30T15:54:00.000Z";"2026-03-30T15:57:00.000Z";1393.94
"2026-03-30T15:57:00.000Z";"2026-03-30T16:00:00.000Z";1405.55
"2026-03-30T16:00:00.000Z";"2026-03-30T16:03:00.000Z";1411.34
"2026-03-30T16:03:00.000Z";"2026-03-30T16:06:00.000Z";1428.65
"2026-03-30T16:06:00.000Z";"2026-03-30T16:09:00.000Z";1470.83
"2026-03-30T16:09:00.000Z";"2026-03-30T16:12:00.000Z";1483.94
"2026-03-30T16:12:00.000Z";"2026-03-30T16:15:00.000Z";1492.72
"2026-03-30T16:15:00.000Z";"2026-03-30T16:18:00.000Z";1495.94
"2026-03-30T16:18:00.000Z";"2026-03-30T16:21:00.000Z";1503.05
"2026-03-30T16:21:00.000Z";"2026-03-30T16:24:00.000Z";1515.93
"2026-03-30T16:24:00.000Z";"2026-03-30T16:27:00.000Z";1550.04
"2026-03-30T16:27:00.000Z";"2026-03-30T16:30:00.000Z";1556
"2026-03-30T16:30:00.000Z";"2026-03-30T16:33:00.000Z";1557.5
"2026-03-30T16:33:00.000Z";"2026-03-30T16:36:00.000Z";1547.45
"2026-03-30T16:36:00.000Z";"2026-03-30T16:39:00.000Z";1550.5
"2026-03-30T16:39:00.000Z";"2026-03-30T16:42:00.000Z";1549.5
"2026-03-30T16:42:00.000Z";"2026-03-30T16:45:00.000Z";1544.72
"2026-03-30T16:45:00.000Z";"2026-03-30T16:48:00.000Z";1543.56
"2026-03-30T16:48:00.000Z";"2026-03-30T16:51:00.000Z";1541.5
"2026-03-30T16:51:00.000Z";"2026-03-30T16:54:00.000Z";1533.33
"2026-03-30T16:54:00.000Z";"2026-03-30T16:57:00.000Z";1551.99
"2026-03-30T16:57:00.000Z";"2026-03-30T17:00:00.000Z";1550.22
"2026-03-30T17:00:00.000Z";"2026-03-30T17:03:00.000Z";1544.62
"2026-03-30T17:03:00.000Z";"2026-03-30T17:06:00.000Z";1504.67
"2026-03-30T17:06:00.000Z";"2026-03-30T17:09:00.000Z";1485.62
"2026-03-30T17:09:00.000Z";"2026-03-30T17:12:00.000Z";1459.58
"2026-03-30T17:12:00.000Z";"2026-03-30T17:15:00.000Z";1487.54
"2026-03-30T17:15:00.000Z";"2026-03-30T17:18:00.000Z";1495.51
"2026-03-30T17:18:00.000Z";"2026-03-30T17:21:00.000Z";1497.05
"2026-03-30T17:21:00.000Z";"2026-03-30T17:24:00.000Z";1502.17
"2026-03-30T17:24:00.000Z";"2026-03-30T17:27:00.000Z";1513.94
"2026-03-30T17:30:00.000Z";"2026-03-30T17:33:00.000Z";1587.88
"2026-03-30T17:33:00.000Z";"2026-03-30T17:36:00.000Z";1614.71
"2026-03-30T17:36:00.000Z";"2026-03-30T17:39:00.000Z";1616.11
"2026-03-30T17:39:00.000Z";"2026-03-30T17:42:00.000Z";1617.28
"2026-03-30T17:45:00.000Z";"2026-03-30T17:48:00.000Z";1598.4
"2026-03-30T17:48:00.000Z";"2026-03-30T17:51:00.000Z";1604.71
"2026-03-30T17:51:00.000Z";"2026-03-30T17:54:00.000Z";1593.58
"2026-03-30T17:54:00.000Z";"2026-03-30T17:57:00.000Z";1541.07
"2026-03-30T17:57:00.000Z";"2026-03-30T18:00:00.000Z";1531.84
"2026-03-30T18:00:00.000Z";"2026-03-30T18:03:00.000Z";1504.4
"2026-03-30T18:06:00.000Z";"2026-03-30T18:09:00.000Z";1480.83
"2026-03-30T18:09:00.000Z";"2026-03-30T18:12:00.000Z";1478.55
"2026-03-30T18:15:00.000Z";"2026-03-30T18:18:00.000Z";1467.28
"2026-03-30T18:18:00.000Z";"2026-03-30T18:21:00.000Z";1433.68
"2026-03-30T18:21:00.000Z";"2026-03-30T18:24:00.000Z";1432.72
"2026-03-30T18:24:00.000Z";"2026-03-30T18:27:00.000Z";1430.11
"2026-03-30T18:27:00.000Z";"2026-03-30T18:30:00.000Z";1410.67
"2026-03-30T18:30:00.000Z";"2026-03-30T18:33:00.000Z";1404.72
"2026-03-30T18:33:00.000Z";"2026-03-30T18:36:00.000Z";1420.77
"2026-03-30T18:36:00.000Z";"2026-03-30T18:39:00.000Z";1425.9
"2026-03-30T18:39:00.000Z";"2026-03-30T18:42:00.000Z";1394.12
"2026-03-30T18:42:00.000Z";"2026-03-30T18:45:00.000Z";1384.78
"2026-03-30T18:45:00.000Z";"2026-03-30T18:48:00.000Z";1345.44
"2026-03-30T18:48:00.000Z";"2026-03-30T18:51:00.000Z";1317.12
"2026-03-30T18:51:00.000Z";"2026-03-30T18:54:00.000Z";1304.45
"2026-03-30T18:54:00.000Z";"2026-03-30T18:57:00.000Z";1298.39
"2026-03-30T18:57:00.000Z";"2026-03-30T19:00:00.000Z";1282.61
"2026-03-30T19:00:00.000Z";"2026-03-30T19:03:00.000Z";1257.74
"2026-03-30T19:03:00.000Z";"2026-03-30T19:06:00.000Z";1229.68
"2026-03-30T19:06:00.000Z";"2026-03-30T19:09:00.000Z";1163.63
"2026-03-30T19:09:00.000Z";"2026-03-30T19:12:00.000Z";1138
"2026-03-30T19:12:00.000Z";"2026-03-30T19:15:00.000Z";1113.89
"2026-03-30T19:15:00.000Z";"2026-03-30T19:18:00.000Z";1117.38
"2026-03-30T19:18:00.000Z";"2026-03-30T19:21:00.000Z";1121.28
"2026-03-30T19:21:00.000Z";"2026-03-30T19:24:00.000Z";1123.66
"2026-03-30T19:24:00.000Z";"2026-03-30T19:27:00.000Z";1116.28
"2026-03-30T19:27:00.000Z";"2026-03-30T19:30:00.000Z";1108.56
"2026-03-30T19:30:00.000Z";"2026-03-30T19:33:00.000Z";1106.67
"2026-03-30T19:33:00.000Z";"2026-03-30T19:36:00.000Z";1107.39
"2026-03-30T19:36:00.000Z";"2026-03-30T19:39:00.000Z";1114.61
"2026-03-30T19:39:00.000Z";"2026-03-30T19:42:00.000Z";1115.78
"2026-03-30T19:42:00.000Z";"2026-03-30T19:45:00.000Z";1143.81
"2026-03-30T19:45:00.000Z";"2026-03-30T19:48:00.000Z";1160.72
"2026-03-30T19:48:00.000Z";"2026-03-30T19:51:00.000Z";1161.5
"2026-03-30T19:51:00.000Z";"2026-03-30T19:54:00.000Z";1162.77
"2026-03-30T19:54:00.000Z";"2026-03-30T19:57:00.000Z";1162.44
"2026-03-30T19:57:00.000Z";"2026-03-30T20:00:00.000Z";1168.72
"2026-03-30T20:00:00.000Z";"2026-03-30T20:03:00.000Z";1168.94
"2026-03-30T20:03:00.000Z";"2026-03-30T20:06:00.000Z";1165.89
"2026-03-30T20:06:00.000Z";"2026-03-30T20:09:00.000Z";1200.85
"2026-03-30T20:09:00.000Z";"2026-03-30T20:12:00.000Z";1242.72
"2026-03-30T20:12:00.000Z";"2026-03-30T20:15:00.000Z";1238.28
"2026-03-30T20:15:00.000Z";"2026-03-30T20:18:00.000Z";1236.67
"2026-03-30T20:18:00.000Z";"2026-03-30T20:21:00.000Z";1233.22
"2026-03-30T20:21:00.000Z";"2026-03-30T20:24:00.000Z";1236.89
"2026-03-30T20:24:00.000Z";"2026-03-30T20:27:00.000Z";1229.78
"2026-03-30T20:27:00.000Z";"2026-03-30T20:30:00.000Z";1210.33
"2026-03-30T20:30:00.000Z";"2026-03-30T20:33:00.000Z";1217.72
"2026-03-30T20:33:00.000Z";"2026-03-30T20:36:00.000Z";1243.27
"2026-03-30T20:36:00.000Z";"2026-03-30T20:39:00.000Z";1246.5
"2026-03-30T20:39:00.000Z";"2026-03-30T20:42:00.000Z";1236.11
"2026-03-30T20:42:00.000Z";"2026-03-30T20:45:00.000Z";1204.56
"2026-03-30T20:45:00.000Z";"2026-03-30T20:48:00.000Z";1199.67
"2026-03-30T20:48:00.000Z";"2026-03-30T20:51:00.000Z";1208.11
"2026-03-30T20:51:00.000Z";"2026-03-30T20:54:00.000Z";1221.83
"2026-03-30T20:54:00.000Z";"2026-03-30T20:57:00.000Z";1235.55
"2026-03-30T20:57:00.000Z";"2026-03-30T21:00:00.000Z";1228.95
"2026-03-30T21:00:00.000Z";"2026-03-30T21:03:00.000Z";1209.61
"2026-03-30T21:03:00.000Z";"2026-03-30T21:06:00.000Z";1278.34
"2026-03-30T21:06:00.000Z";"2026-03-30T21:09:00.000Z";1341.48
"2026-03-30T21:09:00.000Z";"2026-03-30T21:12:00.000Z";1347
"2026-03-30T21:12:00.000Z";"2026-03-30T21:15:00.000Z";1338.11
"2026-03-30T21:15:00.000Z";"2026-03-30T21:18:00.000Z";1331.17
"2026-03-30T21:18:00.000Z";"2026-03-30T21:21:00.000Z";1335.15
"2026-03-30T21:21:00.000Z";"2026-03-30T21:24:00.000Z";1358.88
"2026-03-30T21:24:00.000Z";"2026-03-30T21:27:00.000Z";1360.06
"2026-03-30T21:27:00.000Z";"2026-03-30T21:30:00.000Z";1348.46
"2026-03-30T21:30:00.000Z";"2026-03-30T21:33:00.000Z";1328.17
"2026-03-30T21:33:00.000Z";"2026-03-30T21:36:00.000Z";1297.13
"2026-03-30T21:36:00.000Z";"2026-03-30T21:39:00.000Z";1282.94
"2026-03-30T21:39:00.000Z";"2026-03-30T21:42:00.000Z";1289.94
"2026-03-30T21:42:00.000Z";"2026-03-30T21:45:00.000Z";1273.13
"2026-03-30T21:45:00.000Z";"2026-03-30T21:48:00.000Z";1263
"2026-03-30T21:48:00.000Z";"2026-03-30T21:51:00.000Z";1270.72
"2026-03-30T21:51:00.000Z";"2026-03-30T21:54:00.000Z";1286.05
"2026-03-30T21:54:00.000Z";"2026-03-30T21:57:00.000Z";1293.44
"2026-03-30T21:57:00.000Z";"2026-03-30T22:00:00.000Z";1288.06
"2026-03-30T22:00:00.000Z";"2026-03-30T22:03:00.000Z";1204.43
"2026-03-30T22:03:00.000Z";"2026-03-30T22:06:00.000Z";1141.63
"2026-03-30T22:06:00.000Z";"2026-03-30T22:09:00.000Z";1125.18
"2026-03-30T22:09:00.000Z";"2026-03-30T22:12:00.000Z";1113.17
"2026-03-30T22:12:00.000Z";"2026-03-30T22:15:00.000Z";1110.83
"2026-03-30T22:15:00.000Z";"2026-03-30T22:18:00.000Z";1106.67
"2026-03-30T22:18:00.000Z";"2026-03-30T22:21:00.000Z";1109.06
"2026-03-30T22:21:00.000Z";"2026-03-30T22:24:00.000Z";1106.17
"2026-03-30T22:24:00.000Z";"2026-03-30T22:27:00.000Z";1097.23
"2026-03-30T22:27:00.000Z";"2026-03-30T22:30:00.000Z";1089.89
"2026-03-30T22:30:00.000Z";"2026-03-30T22:33:00.000Z";1086.56
"2026-03-30T22:33:00.000Z";"2026-03-30T22:36:00.000Z";1076.9
"2026-03-30T22:36:00.000Z";"2026-03-30T22:39:00.000Z";1081
"2026-03-30T22:39:00.000Z";"2026-03-30T22:42:00.000Z";1062.28
"2026-03-30T22:42:00.000Z";"2026-03-30T22:45:00.000Z";1054.83
"2026-03-30T22:45:00.000Z";"2026-03-30T22:48:00.000Z";1041.56
"2026-03-30T22:48:00.000Z";"2026-03-30T22:51:00.000Z";1044.16
"2026-03-30T22:51:00.000Z";"2026-03-30T22:54:00.000Z";1043.23
"2026-03-30T22:54:00.000Z";"2026-03-30T22:57:00.000Z";1024.83
"2026-03-30T22:57:00.000Z";"2026-03-30T23:00:00.000Z";1020.73
"2026-03-30T23:00:00.000Z";"2026-03-30T23:03:00.000Z";1021.05
"2026-03-30T23:03:00.000Z";"2026-03-30T23:06:00.000Z";1013.07
"2026-03-30T23:06:00.000Z";"2026-03-30T23:09:00.000Z";992.337
"2026-03-30T23:09:00.000Z";"2026-03-30T23:12:00.000Z";991.555
"2026-03-30T23:12:00.000Z";"2026-03-30T23:15:00.000Z";992.554
"2026-03-30T23:15:00.000Z";"2026-03-30T23:18:00.000Z";990.725
"2026-03-30T23:18:00.000Z";"2026-03-30T23:21:00.000Z";986.779
"2026-03-30T23:21:00.000Z";"2026-03-30T23:24:00.000Z";984.445
"2026-03-30T23:24:00.000Z";"2026-03-30T23:27:00.000Z";984
"2026-03-30T23:27:00.000Z";"2026-03-30T23:30:00.000Z";978.894
"2026-03-30T23:30:00.000Z";"2026-03-30T23:33:00.000Z";956.231
"2026-03-30T23:33:00.000Z";"2026-03-30T23:36:00.000Z";941.058
"2026-03-30T23:36:00.000Z";"2026-03-30T23:39:00.000Z";938.611
"2026-03-30T23:39:00.000Z";"2026-03-30T23:42:00.000Z";940.666
"2026-03-30T23:42:00.000Z";"2026-03-30T23:45:00.000Z";942.998
"2026-03-30T23:45:00.000Z";"2026-03-30T23:48:00.000Z";948
"2026-03-30T23:48:00.000Z";"2026-03-30T23:51:00.000Z";948.777
"2026-03-30T23:51:00.000Z";"2026-03-30T23:54:00.000Z";948.557
"2026-03-30T23:54:00.000Z";"2026-03-30T23:57:00.000Z";951.831
"2026-03-30T23:57:00.000Z";"2026-03-31T00:00:00.000Z";957.106
"2026-03-31T00:00:00.000Z";"2026-03-31T00:03:00.000Z";1051.41
"2026-03-31T00:03:00.000Z";"2026-03-31T00:06:00.000Z";1125.66
"2026-03-31T00:06:00.000Z";"2026-03-31T00:09:00.000Z";1141.28
"2026-03-31T00:09:00.000Z";"2026-03-31T00:12:00.000Z";1149.11
"2026-03-31T00:12:00.000Z";"2026-03-31T00:15:00.000Z";1148.5
"2026-03-31T00:15:00.000Z";"2026-03-31T00:18:00.000Z";1142.91
"2026-03-31T00:18:00.000Z";"2026-03-31T00:21:00.000Z";1129.17
"2026-03-31T00:21:00.000Z";"2026-03-31T00:24:00.000Z";1127.61
"2026-03-31T00:24:00.000Z";"2026-03-31T00:27:00.000Z";1125.28
"2026-03-31T00:27:00.000Z";"2026-03-31T00:30:00.000Z";1112.29
"2026-03-31T00:30:00.000Z";"2026-03-31T00:33:00.000Z";1095.29
"2026-03-31T00:33:00.000Z";"2026-03-31T00:36:00.000Z";1084.84
"2026-03-31T00:36:00.000Z";"2026-03-31T00:39:00.000Z";1081.67
"2026-03-31T00:39:00.000Z";"2026-03-31T00:42:00.000Z";1091.22
"2026-03-31T00:42:00.000Z";"2026-03-31T00:45:00.000Z";1109.61
"2026-03-31T00:45:00.000Z";"2026-03-31T00:48:00.000Z";1116.22
"2026-03-31T00:48:00.000Z";"2026-03-31T00:51:00.000Z";1104.78
"2026-03-31T00:51:00.000Z";"2026-03-31T00:54:00.000Z";1098.56
"2026-03-31T00:54:00.000Z";"2026-03-31T00:57:00.000Z";1094.22
"2026-03-31T00:57:00.000Z";"2026-03-31T01:00:00.000Z";1115.55
"2026-03-31T01:00:00.000Z";"2026-03-31T01:03:00.000Z";1128.73
"2026-03-31T01:03:00.000Z";"2026-03-31T01:06:00.000Z";1142.53
"2026-03-31T01:06:00.000Z";"2026-03-31T01:09:00.000Z";1185.21
"2026-03-31T01:09:00.000Z";"2026-03-31T01:12:00.000Z";1209.94
"2026-03-31T01:12:00.000Z";"2026-03-31T01:15:00.000Z";1217.38
"2026-03-31T01:15:00.000Z";"2026-03-31T01:18:00.000Z";1223.61
"2026-03-31T01:18:00.000Z";"2026-03-31T01:21:00.000Z";1228.05
"2026-03-31T01:21:00.000Z";"2026-03-31T01:24:00.000Z";1235.16
"2026-03-31T01:24:00.000Z";"2026-03-31T01:27:00.000Z";1238.72
"2026-03-31T01:27:00.000Z";"2026-03-31T01:30:00.000Z";1235
"2026-03-31T01:30:00.000Z";"2026-03-31T01:33:00.000Z";1243.99
"2026-03-31T01:33:00.000Z";"2026-03-31T01:36:00.000Z";1262.66
"2026-03-31T01:36:00.000Z";"2026-03-31T01:39:00.000Z";1269.94
"2026-03-31T01:39:00.000Z";"2026-03-31T01:42:00.000Z";1268.28
"2026-03-31T01:42:00.000Z";"2026-03-31T01:45:00.000Z";1267.89
"2026-03-31T01:45:00.000Z";"2026-03-31T01:48:00.000Z";1267.28
"2026-03-31T01:48:00.000Z";"2026-03-31T01:51:00.000Z";1260.78
"2026-03-31T01:51:00.000Z";"2026-03-31T01:54:00.000Z";1258.78
"2026-03-31T01:54:00.000Z";"2026-03-31T01:57:00.000Z";1272.22
"2026-03-31T01:57:00.000Z";"2026-03-31T02:00:00.000Z";1269.39
"2026-03-31T02:00:00.000Z";"2026-03-31T02:03:00.000Z";1314.64
"2026-03-31T02:03:00.000Z";"2026-03-31T02:06:00.000Z";1390.25
"2026-03-31T02:06:00.000Z";"2026-03-31T02:09:00.000Z";1410.33
"2026-03-31T02:09:00.000Z";"2026-03-31T02:12:00.000Z";1436.89
"2026-03-31T02:12:00.000Z";"2026-03-31T02:15:00.000Z";1434.28
"2026-03-31T02:15:00.000Z";"2026-03-31T02:18:00.000Z";1413.34
"2026-03-31T02:18:00.000Z";"2026-03-31T02:21:00.000Z";1409.83
"2026-03-31T02:21:00.000Z";"2026-03-31T02:24:00.000Z";1403.22
"2026-03-31T02:24:00.000Z";"2026-03-31T02:27:00.000Z";1407.45
"2026-03-31T02:27:00.000Z";"2026-03-31T02:30:00.000Z";1393.78
"2026-03-31T02:30:00.000Z";"2026-03-31T02:33:00.000Z";1401.78
"2026-03-31T02:33:00.000Z";"2026-03-31T02:36:00.000Z";1401.12
"2026-03-31T02:36:00.000Z";"2026-03-31T02:39:00.000Z";1391.05
"2026-03-31T02:39:00.000Z";"2026-03-31T02:42:00.000Z";1412.27
"2026-03-31T02:42:00.000Z";"2026-03-31T02:45:00.000Z";1428.03
"2026-03-31T02:45:00.000Z";"2026-03-31T02:48:00.000Z";1432.89
"2026-03-31T02:48:00.000Z";"2026-03-31T02:51:00.000Z";1427.01
"2026-03-31T02:51:00.000Z";"2026-03-31T02:54:00.000Z";1427.33
"2026-03-31T02:54:00.000Z";"2026-03-31T02:57:00.000Z";1443.66
"2026-03-31T02:57:00.000Z";"2026-03-31T03:00:00.000Z";1500.71
"2026-03-31T03:00:00.000Z";"2026-03-31T03:03:00.000Z";1547.1
"2026-03-31T03:03:00.000Z";"2026-03-31T03:06:00.000Z";1596.44
"2026-03-31T03:06:00.000Z";"2026-03-31T03:09:00.000Z";1629.65
"2026-03-31T03:09:00.000Z";"2026-03-31T03:12:00.000Z";1676.2
"2026-03-31T03:12:00.000Z";"2026-03-31T03:15:00.000Z";1727.66
"2026-03-31T03:15:00.000Z";"2026-03-31T03:18:00.000Z";1740.05
"2026-03-31T03:18:00.000Z";"2026-03-31T03:21:00.000Z";1738.56
"2026-03-31T03:21:00.000Z";"2026-03-31T03:24:00.000Z";1737.67
